id,tags,label
20712740,original lasto uncensored ambiguous_background 1girl blush cleft_of_venus clenched_hands female female_only innie labia labia_majora looking_at_viewer navel nipples ;o one_eye_closed one-piece_tan pettanko shiny shiny_skin short_hair solo tanlines tanned tears thigh_gap vagina loli tomboy contentious_content Rating:Explicit Score:4.9 Size:450x800 User:domestic_importer,tomboy
20713226,mario_(series) super_mario_bros. super_mario_land nintendo princess_daisy robert_porter high_resolution 1:1_aspect_ratio portrait sepia 1girl bikini body_freckles breasts breasts_apart brown_hair cleavage earrings female female_only flipped_hair floral_print_bikini flower_bikini flower_earrings freckles jewelry long_hair looking_at_viewer medium_breasts no_headwear piercing princess print_bikini smile smug solo spaghetti_strap swimsuit tanned tomboy Rating:Safe Score:4.9 Size:2048x2048 User:anonymous,tomboy
20714080,oyatsu_(mk2) high_resolution copyright_name 1girl barefoot bindi blush blush_stickers fang feet female football football_(object) hood hoodie long_hair ponytail pov_feet red_eyes red_hair shorts soles solo spiky_hair tanned tied_hair toes tomboy Rating:Safe Score:4.8 Size:2230x1749 User:anonymous,tomboy
20714516,original haida_katsuretsu high_resolution very_high_resolution monochrome 1girl android breasts female female_focus mars_symbol missing_vagina no_nipples nude open_mouth science_fiction short_hair solo genderswap genderswap_(mtf) tomboy Rating:Questionable Score:5.0 Size:2579x3643 User:AmorphousBlob,tomboy
20716516,black_clover sol_marron mandio_art high_resolution 5:4_aspect_ratio 1girl black_hair breasts female female_focus female_only female_solo fingering nipples short_hair solo vagina tomboy Rating:Explicit Score:4.4 Size:1920x1538 User:AmorphousBlob,tomboy
20716897,original haida_katsuretsu high_resolution very_high_resolution 1girl black_hair bra clothes_pull female female_focus kneeling pantsu short_hair skirt skirt_lift skirt_pull solo underwear tomboy Rating:Questionable Score:3.8 Size:2896x4096 User:AmorphousBlob,tomboy
20734311,original nari_(cougar1404) cougar1404 ? 1girl ass assisted_exposure black_hair blush breasts cloak female food from_behind hood hooded_cloak hoodie jacket loli_face looking_at_viewer looking_back no_pants orange_eyes pantsu posterior_cleavage shiny shiny_hair shiny_skin short_hair solo spoken_question_mark thighs underwear viewed_from_above wedgie white_panties white_underwear yellow_eyes tomboy Rating:Questionable Score:4.9 Size:750x1000 User:hips_are_key,tomboy
20738638,original caburi monochrome greyscale ambiguous_background 1girl bare_shoulders clavicle expressionless female female_focus female_only short_hair sleeveless solo tomboy Rating:Safe Score:5.0 Size:592x850 User:AmorphousBlob,tomboy
20740354,fire_emblem fire_emblem:_fuukasetsugetsu nintendo shamir_nevrand lumarianne20 high_resolution 1girl against_table arrow_(projectile) ass blue_hair blush bow_(weapon) breasts female gloves huge_ass in_profile large_breasts looking_at_viewer pants parted_lips posterior_cleavage purple_eyes shiny shiny_hair short_hair sideboob smile solo table weapon tomboy Rating:Questionable Score:5.0 Size:1200x1600 User:Nigredo,tomboy
20751319,homestuck simple_background pink_background 1girl angry animal_ears black_jacket blazer close-up collar ear_piercing fang female homestuck_2 inumimi jacket loose_necktie necktie piercing pixie_cut red_eyes red_neckwear runia_(r_bartlove) school_uniform short_hair solo uniform white_hair white_skin yiffany_longstocking_lalonde_harley tomboy Rating:Safe Score:0.0 Size:865x1112 User:anonymous,tomboy
20757228,mario_(series) super_mario_bros. super_mario_land nintendo princess_daisy high_resolution 1girl bangs blue_eyes breasts dress earrings female flower_earrings gem gloves grin hair_between_eyes heart jewelry large_breasts long_hair orange_dress pose red_hair smile solo tomboy Rating:Safe Score:4.9 Size:1280x1709 User:AmorphousBlob,tomboy
20759906,mario_(series) super_mario_bros. super_mario_land super_mario_world super_mario_bros._3 super_mario_bros._2 nintendo princess_daisy bullet_bill phanto wiggler shaxbert high_resolution border 5:3_aspect_ratio white_border 1girl anal_beads angry areolae arms_behind_back arms_tied_behind_back ballgag belly bent_knees blue_eyes blush bondage bottomless bound_ankles bound_arms bound_legs breasts brown_hair butt_plug cage clenched_teeth clothing crown defiant dildo dress ear_piercing earrings eyelashes female female_focus female_only female_solo femsub flower_earrings footwear freckles frogtie gag gloves hair headwear high_heels humiliation in_container jewelry large_breasts legs legs_tied legwear lips long_hair mask medium_breasts mostly_nude navel nipples nude orange_dress piercing red_high_heels red_shoes restrained rope sex_toy shoes sitting solo solo_focus stockings super_mario_3d_land sweat teeth thick_thighs thighhighs thighs torn_clothes vibrator wand white_gloves white_legwear white_stockings wiggle_lines wiggling bdsm tomboy Rating:Explicit Score:4.7 Size:1600x960 User:AmorphousBlob,tomboy
20765303,mario_(series) super_mario_land mario_sports_mix nintendo princess_daisy high_resolution transparent_background 1girl ass bangs baseball baseball_cap baseball_jersey baseball_mitt blue_eyes brown_hair female female_only flower grin hat jersey_89 legs leg_up long_legs no.89 shorts smile solo tomboy Rating:Safe Score:5.0 Size:1280x1920 User:AmorphousBlob,tomboy
20765663,kantai_collection mogami_(kantai_collection) tooku_nomura_(artist) high_resolution letterboxed 1girl bangs belt blush bra breasts female flashing green_eyes green_hair midriff navel open_fly pantsu shade shirt shirt_lift short_hair small_breasts solo sports_bra standing sunlight sweat swept_bangs tongue tongue_out underwear unzipped white_panties white_underwear tomboy Rating:Safe Score:4.8 Size:1748x1342 User:anonymous,tomboy
20769382,original haida_katsuretsu high_resolution simple_background white_background 1girl ball black_hair dress female female_focus kicking loafers running shoes short_hair slip-on_shoes smile soccer_ball socks solo tomboy Rating:Safe Score:5.0 Size:2456x1736 User:AmorphousBlob,tomboy
20771303,idolmaster idolmaster_cinderella_girls honda_mio 5:4_aspect_ratio 1girl barefoot blush body_writing brown_hair feet female marker tickling tomboy Rating:Safe Score:3.0 Size:1280x1024 User:AmorphousBlob,tomboy
20772905,street_fighter street_fighter_iii_(series) makoto_(street_fighter) kibazoku high_resolution censored convenient_censoring out-of-frame_censoring 1girl alternative_bust_size black_hair blush breasts brown_eyes can cleavage erect_nipples erect_nipples_under_clothes female hand_on_hip hot large_breasts muscle muscular_female navel nipples nose_blush nude short_hair soda_can solo sweat sweating_profusely tanned towel towel_around_neck towel_over_breasts wet tomboy Rating:Questionable Score:4.6 Size:1075x1518 User:Nigredo,tomboy
20772966,original haida_katsuretsu high_resolution very_high_resolution simple_background white_background dutch_angle 1girl black_hair breasts expressionless female female_focus shoes short_hair shorts small_breasts solo standing tomboy Rating:Safe Score:0.0 Size:1736x2456 User:AmorphousBlob,tomboy
20780141,original osamu_yagi yagio high_resolution censored mosaic_censoring 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base blush brand_name_imitation clenched_teeth drooling female female_focus grass gym_shorts jacket lying on_back on_ground short_hair shorts shorts_pull solo teeth thigh_gap track_jacket vagina loli tomboy contentious_content Rating:Explicit Score:5.0 Size:1576x2000 User:AmorphousBlob,tomboy
20780145,original osamu_yagi yagio high_resolution censored mosaic_censoring 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base blush brand_name_imitation breasts clenched_teeth disembodied disembodied_hand disembodied_limb drooling female female_focus grass lying nipples nude on_back on_ground short_hair small_breasts solo spread_vagina teeth vagina loli tomboy contentious_content Rating:Explicit Score:4.9 Size:1576x2000 User:AmorphousBlob,tomboy
20780148,original osamu_yagi yagio high_resolution censored mosaic_censoring 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base baseball_bat blush brand_name_imitation breasts bulge disembodied disembodied_hand disembodied_limb drooling eyes_rolled_back female female_focus grass lying nipples nude object_insertion on_back on_ground short_hair small_breasts solo stomach_bulge vagina vaginal vaginal_juices vaginal_object_insertion loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1576x2000 User:AmorphousBlob,tomboy
20780150,original osamu_yagi yagio high_resolution censored mosaic_censoring 1girl after_sex bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base blush brand_name_imitation breasts facial female female_focus gaping grass lying nakadashi navel nipples nude on_back on_ground open_mouth semen semen_on_body semen_on_hair short_hair small_breasts solo vagina loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1576x2000 User:AmorphousBlob,tomboy
20780484,original osamu_yagi yagio high_resolution 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base blush brand_name_imitation clenched_teeth drooling female female_focus grass gym_shorts jacket lying on_back on_ground short_hair shorts solo teeth track_jacket loli tomboy contentious_content Rating:Questionable Score:4.6 Size:1008x1280 User:AmorphousBlob,tomboy
20780494,original osamu_yagi yagio high_resolution 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base baseball_bat blush bottomless brand_name_imitation clenched_teeth drooling female female_focus grass lying on_back on_ground short_hair teeth loli tomboy contentious_content Rating:Questionable Score:4.9 Size:1008x1280 User:AmorphousBlob,tomboy
20780505,original osamu_yagi yagio 1girl bandaid bandaid_on_face bandaid_on_head bandaid_on_nose baseball_base baseball_bat blush brand_name_imitation clenched_teeth drooling female female_focus grass jacket lying on_back on_ground short_hair shorts shorts_pull teeth track_jacket loli tomboy contentious_content Rating:Questionable Score:4.7 Size:780x828 User:AmorphousBlob,tomboy
20780550,original original_character picco high_resolution 1girl arched_back blue_hair blush breasts clothing dark_skin dark-skinned_female female female_only huge_breasts looking_at_viewer mole mole_under_eye nipples open_clothes open_mouth short_hair solo swimsuit_tan tanlines tanned gyaru tomboy Rating:Explicit Score:4.9 Size:1179x1235 User:Daidashi,tomboy
20780556,original original_character picco high_resolution japanese_language censored text japanese_text speech_bubble dialogue heart_censor 1girl blue_hair blush breasts clothing dark_skin dark-skinned_female female female_only heart huge_breasts looking_at_viewer mole mole_under_eye nipples open_clothes short_hair solo tanlines tanned vagina vaginal_juices gyaru tomboy Rating:Explicit Score:4.9 Size:1117x1508 User:Daidashi,tomboy
20788278,original haida_katsuretsu high_resolution 1girl bent_over black_hair blush female female_focus gym_shorts short_hair shorts solo sweat tired tomboy Rating:Safe Score:5.0 Size:2456x1736 User:AmorphousBlob,tomboy
20801493,original haida_katsuretsu high_resolution very_high_resolution 1girl arms_up black_hair female female_focus looking_at_viewer lying on_back school_uniform short_hair solo uniform tomboy Rating:Questionable Score:4.8 Size:1736x2456 User:AmorphousBlob,tomboy
20801902,monogatari_(series) bakemonogatari kanbaru_suruga rainy_devil saiki_banjo high_resolution 1girl bandaged_arm bandages blush brown_eyes brown_hair clavicle closed_mouth eyebrows_visible_through_hair female hair_between_eyes looking_at_viewer nengajou new_year raincoat ribbon short_hair short_sleeves smile upper_body yellow_ribbon tomboy Rating:Safe Score:5.0 Size:1819x1252 User:anonymous,tomboy
20802825,playstation doritos aruka_(kiss_it_goodbye) ticcy signature copyright_name 1girl bag bag_of_chips bandage_on_face bandaid bandaid_on_face bandaid_on_head baseball bed bedroom black_shorts blue_shirt brown_eyes brown_hair controller crossed_legs crt cushion eyebrows_visible_through_hair female food game_console game_controller grin indian-style_sitting indoors kiss_it_goodbye looking_away mouth_hold no_shoes on_floor parted_lips pillow playing_games pocky rca_connector shirt short_hair shorts short_sleeves sitting smile socks solo teeth television t-shirt white_legwear tomboy Rating:Safe Score:5.0 Size:1000x697 User:anonymous,tomboy
20805652,hololive subaru_ch. oozora_subaru shigure_ui official_art transparent_background 1girl asymmetrical_legwear baseball_cap blue_eyes brown_hair closed_mouth female full_body hat looking_at_viewer megaphone shirt shoes short_hair shorts short_sleeves sideways_hat single_thighhigh solo standing stopwatch striped striped_shirt thighhighs tied_shirt v-neck watch white_footwear white_shorts tomboy virtual_youtuber Rating:Safe Score:5.0 Size:460x1000 User:anonymous,tomboy
